,patent_id,inventor_id,location_id
2323,9754421,8160983-2,c16f58ae-3e34-409f-8b13...
2324,9082270,9082270-1,da554b57-e65a-487a-a0ec...
2325,7184025,6720922-1,623b7659-cc57-4fce-afdd...
2326,7783614,6933477-4,6f3b1f3d-3127-47ff-87df...
2327,7831912,5818437-2,0704f189-b8f8-4dc5-ba2e...
2328,9135337,7536384-3,b519888b-8245-47a2-a630...
2329,9329774,D684184-3,290559dc-02ce-422e-a0f4...
2330,6900819,5485634-7,85c0f856-c244-4688-86e1...
2331,9176900,8498100-13,77bae20e-3d4e-4023-8d7...
2332,9069404,5594169-2,a80b27d1-29c7-4841-8f34...
2333,8933899,8581886-4,a80b27d1-29c7-4841-8f34...
2334,9047202,4497022-5,884262d3-43db-449f-90e2...
2335,9436381,7246329-1,85c0f856-c244-4688-86e1...
2336,6582474,6240429-7,44a43e0d-f423-4c58-8ab4...
2337,8660978,7512537-1,d819cf80-58a1-4e64-b179...
2338,8456441,5642441-6,290559dc-02ce-422e-a0f4...
2339,7676761,7660713-1,77bae20e-3d4e-4023-8d7e...
2340,9081542,7539490-1,1ba1a168-1286-4de9-8722...
2341,7394459,5133052-2,290559dc-02ce-422e-a0f4...
2342,9244561,6003364-1,884262d3-43db-449f-90e2...
2343,8638363,8418055-5,290559dc-02ce-422e-a0f4...
2344,8294667,7286115-3,6d7086b3-359d-4865-a030...
2345,9240970,7372277-1,a23b0a70-57a9-4551-87ef...
2346,10114865,8922575-3,4e7797c1-b5d1-46c9-81a...
2347,8923563,7016532-2,e3d274bf-4589-438a-8871...
2348,9008447,D463389-1,e0f2913c-7029-4d00-be71...
2349,8369627,7191175-1,8e3baea8-0ed8-4dc8-a4d8...
2350,9110925,9110925-2,e3d274bf-4589-438a-8871...
2351,8294668,8294668-4,f93a2a38-e0f8-45c9-b10d...
2352,7325194,7325194-3,6f3b1f3d-3127-47ff-87df...
2353,9690481,9690481-2,790a1f93-b417-4a90-a260...
2354,6307562,6307562-1,3af1db57-f6de-4928-96e5...
2355,9760744,9760744-2,24211554-592d-4b3a-941c...
2356,9665259,9665259-1,12b17a94-8083-414d-864b...
2357,9165257,9165257-6,82959252-c421-4117-a5c5...
2358,8669950,8669950-2,a80b27d1-29c7-4841-8f34...
2359,9606668,9606668-4,541f6aa1-ad9c-4bd3-84db...
2360,9110495,9110495-1,fd2afc45-72df-4a73-a321...
2361,8711094,8711094-2,32ea6e49-063f-4d4f-9ed9...
2362,10025454,10025454-2,c16f58ae-3e34-409f-8b...
2363,9338493,9338493-3,541f6aa1-ad9c-4bd3-84db...
2364,10042521,10042521-4,50806401-7b66-4b47-8c...
2365,7149974,7149974-3,884262d3-43db-449f-90e2...
2366,8782775,8782775-7,541f6aa1-ad9c-4bd3-84db...
2367,9037696,9037696-1,290559dc-02ce-422e-a0f4...
2368,8446367,8446367-5,e0f2913c-7029-4d00-be71...
2369,9774653,9774653-2,b50ff1d1-ae4e-402e-aa7f...
2370,7324085,7324085-2,c16f58ae-3e34-409f-8b13...
2371,10114484,10114484-2,4e5c264d-0717-45bd-bd...
2372,9298363,9298363-1,cb4d8677-e5ec-45eb-98f4...
2373,7511702,7511702-1,a80b27d1-29c7-4841-8f34...
2374,9329723,9329723-4,7df67244-1c2d-42bd-aeeb...
2375,9965074,9965074-2,c09053cc-39a7-4f2a-8d59...
2376,9851799,9851799-2,290559dc-02ce-422e-a0f4...
2377,7051086,7051086-6,071921dc-3c95-4d1e-9ea2...
2378,9864453,9864453-3,22b31977-37d0-4402-8994...
2379,8736581,8736581-1,119a074b-fe6c-4a6d-a0f2...
2380,8150911,8150911-1,fdd2f3a3-2f59-44c3-8e1b...
2381,8447066,8447066-5,290559dc-02ce-422e-a0f4...
2382,8539344,8539344-2,a80b27d1-29c7-4841-8f34...
2383,8832585,8832585-1,c09053cc-39a7-4f2a-8d59...
2384,9931578,9931578-1,32ea6e49-063f-4d4f-9ed9...
2385,9639330,9639330-3,fd2afc45-72df-4a73-a321...
2386,9203956,9203956-2,900d83af-3bd0-4194-a301...
2387,7634729,7634729-1,290559dc-02ce-422e-a0f4...
2388,9383888,9118612-6,290559dc-02ce-422e-a0f4...
2389,8797287,8402180-3,85c0f856-c244-4688-86e1...
2390,8416209,6658577-1,541f6aa1-ad9c-4bd3-84db...
2391,8255830,7236154-5,541f6aa1-ad9c-4bd3-84db...
2392,9436374,8381125-5,2432d162-8224-48fe-bf63...
2393,9720888,9563928-1,290559dc-02ce-422e-a0f4...
2394,8953886,D463389-1,e0f2913c-7029-4d00-be71...
2395,8487937,7068288-3,290559dc-02ce-422e-a0f4...
2396,8873227,7283122-4,d819cf80-58a1-4e64-b179...
2397,9684382,9684382-3,290559dc-02ce-422e-a0f4...
2398,9274685,D485549-1,fbdc1101-788d-4a7d-9c28...
2399,8650636,D664990-3,290559dc-02ce-422e-a0f4...
2400,8309870,8203531-4,eb71af98-a789-41a2-9a03...
2401,9639267,7778994-1,a80b27d1-29c7-4841-8f34...
2402,9875562,8140149-1,49d3b2a3-8dd1-4e14-9095...
2403,9395857,7173585-1,c00dbd35-7207-43dc-9d97...
2404,9910573,7500199-3,6f3b1f3d-3127-47ff-87df...
2405,8615707,7783644-3,5aa3e7b2-e610-44ed-8ca9...
2406,9430043,5388188-2,38441943-49b5-48c8-b62d...
2407,9535550,6445284-1,5e5b5aca-0565-402f-844b...
2408,9135666,6721489-1,04715b08-c0d2-48a3-947f...
2409,8977987,7818324-1,c42f3660-843b-44f6-8d10...
2410,8533624,5844901-2,541f6aa1-ad9c-4bd3-84db...
2411,6324551,6240429-7,44a43e0d-f423-4c58-8ab4...
2412,9021400,7042449-1,d0fc7fef-8370-4577-9ef3...
2413,8947864,8498100-3,290559dc-02ce-422e-a0f4...
2414,7293280,6040841-2,4e7797c1-b5d1-46c9-81a0...
2415,8635531,5426781-3,c09053cc-39a7-4f2a-8d59...
2416,9841819,7336280-7,efbdfd1e-bbde-4242-aae4...
2417,7324085,5666499-3,c16f58ae-3e34-409f-8b13...
2418,8171169,7347556-1,77bae20e-3d4e-4023-8d7e...
2419,9256342,8181122-1,c3d67d0d-43ee-474c-9d6c...
2420,9870426,8577963-3,1b43ec20-29c8-492a-9292...
2421,9665384,8225231-6,6f3b1f3d-3127-47ff-87df...
2422,7065532,7065532-3,e137327d-c32f-488a-93a3...
2423,7663620,5701399-3,50806401-7b66-4b47-8cb2...
2424,8225225,6661426-1,a0b64185-67c1-464e-9290...
2425,7398475,5450540-3,4e7797c1-b5d1-46c9-81a0...
2426,9700806,5946004-4,78f379e4-8964-4d99-aba2...
2427,7689712,4654875-2,ff5ebd7a-2db4-4b9a-8586...
2428,7907703,5953392-3,715e1d0b-3a5b-4ee0-890b...
2429,9668121,5839103-4,a80b27d1-29c7-4841-8f34...
2430,9158854,8205166-1,7e6ea1b2-0e30-4815-b6c9...
2431,7986806,6111954-1,a9b9ead9-7b82-4da7-b175...
2432,8373659,4841221-1,adf3b027-497a-4583-9c3f...
2433,9201520,5268621-2,22b31977-37d0-4402-8994...
2434,7703002,6236768-1,884262d3-43db-449f-90e2...
2435,8438160,5471318-2,fc0dd706-3649-4870-96b5...
2436,7057602,5502497-4,82860c0f-3be3-4868-a617...
2437,8917239,8553014-1,aa054353-3510-49ee-9d78...
2438,7539676,5471318-2,fc0dd706-3649-4870-96b5...
2439,9131333,7949249-1,541f6aa1-ad9c-4bd3-84db...
2440,7231601,5990878-1,bc2273ca-6179-483a-85fe...
2441,10057736,6262729-1,55a2157c-95fa-408a-9d3...
2442,5499330,5499330-2,22b31977-37d0-4402-8994...
2443,9904817,9336140-4,f4237ece-be69-4fe7-b390...
2444,9116558,8581886-4,a80b27d1-29c7-4841-8f34...
2445,9335924,6323846-1,541f6aa1-ad9c-4bd3-84db...
2446,10024679,7765029-4,14a13226-fc55-48ed-801...
2447,9423951,8229930-4,3f2a97d3-60ff-4cd8-a620...
2448,8825576,6158005-2,0cf6269f-f80e-4eea-9c89...
2449,9477337,4998232-2,1ea24875-d612-4ba2-90c6...
2450,9870066,6070742-2,50806401-7b66-4b47-8cb2...
2451,10140284,8196066-1,a80b27d1-29c7-4841-8f3...
2452,8780540,6833096-1,77bae20e-3d4e-4023-8d7e...
2453,8799813,D461821-1,44a43e0d-f423-4c58-8ab4...
2454,7203380,6366296-2,85c0f856-c244-4688-86e1...
2455,9292628,6406292-2,290559dc-02ce-422e-a0f4...
2456,7555557,5745637-1,a52f4175-8e59-47e8-b97f...
2457,9286038,7363202-6,6f3b1f3d-3127-47ff-87df...
2458,10101814,9612658-3,12eb5941-b454-495d-a99...
2459,7831526,7831526-4,cd6cf4d6-082c-46f5-a48e...
2460,7327376,6764185-3,0010c4ad-3f0a-4f72-b168...
2461,9087109,6760038-1,44fdd716-25af-49a7-991c...
2462,8302014,8302014-3,d819cf80-58a1-4e64-b179...
2463,9143638,5097425-4,dfab42d2-698c-406a-9eed...
2464,9229539,6232957-1,6f3b1f3d-3127-47ff-87df...
2465,9619076,D554144-2,541f6aa1-ad9c-4bd3-84db...
2466,7898541,5072412-2,55a2157c-95fa-408a-9d3a...
2467,7667699,7197719-3,2fe93dde-e7f5-4600-a977...
2468,8619038,5844901-2,541f6aa1-ad9c-4bd3-84db...
2469,8005720,5097425-4,dfab42d2-698c-406a-9eed...
2470,7437023,5818437-2,0704f189-b8f8-4dc5-ba2e...
2471,9990350,9934215-4,290559dc-02ce-422e-a0f4...
2472,9007633,7496743-4,55a2157c-95fa-408a-9d3a...
2473,9298855,7424488-1,bbae15df-8687-4247-a9a3...
2474,9001068,4618937-1,8f4c27d9-e725-4108-9fd2...
2475,8296441,7831728-1,cee8ca53-75de-4e78-8290...
2476,8816969,8330737-2,9afa0f25-903d-41f1-b589...
2477,10025869,6760038-1,44fdd716-25af-49a7-991...
2478,7826074,7111017-3,a80b27d1-29c7-4841-8f34...
2479,8689123,8560959-4,290559dc-02ce-422e-a0f4...
2480,8311915,6768497-1,2e70baa4-b1f6-487f-bc71...
2481,9165257,7689420-3,12b17a94-8083-414d-864b...
2482,9858552,9858552-4,345eb010-6318-4132-924b...
2483,9665206,D554144-2,541f6aa1-ad9c-4bd3-84db...
2484,7515143,5936677-2,6f3b1f3d-3127-47ff-87df...
2485,9075566,D481113-1,d819cf80-58a1-4e64-b179...
2486,8487937,4984235-3,290559dc-02ce-422e-a0f4...
2487,9851841,5948470-1,22b31977-37d0-4402-8994...
2488,6012072,6012072-3,692b7861-ce0f-44f7-9e9c...
2489,9785258,5594169-2,a80b27d1-29c7-4841-8f34...
2490,9026938,4847604-1,2e70baa4-b1f6-487f-bc71...
2491,9727161,8077153-1,290559dc-02ce-422e-a0f4...
2492,7082578,5479603-3,c09053cc-39a7-4f2a-8d59...
2493,9965074,9612741-9,541f6aa1-ad9c-4bd3-84db...
2494,6243075,5479603-3,c09053cc-39a7-4f2a-8d59...
2495,10122570,5502645-2,04715b08-c0d2-48a3-947...
2496,10089454,9118612-3,290559dc-02ce-422e-a0f...
2497,9674426,8812506-2,541f6aa1-ad9c-4bd3-84db...
2498,7817816,6043386-3,fd2afc45-72df-4a73-a321...
2499,8238718,8238718-3,e0f2913c-7029-4d00-be71...
2500,10067920,7478095-1,290559dc-02ce-422e-a0f...
2501,9607045,6941315-1,6f3b1f3d-3127-47ff-87df...
2502,8848881,5953392-1,55a2157c-95fa-408a-9d3a...
2503,6844871,5611000-1,4e7797c1-b5d1-46c9-81a0...
2504,9177081,6260108-1,b519888b-8245-47a2-a630...
2505,9459792,D453166-1,541f6aa1-ad9c-4bd3-84db...
2506,9972216,D768024-5,790a1f93-b417-4a90-a260...
2507,8698873,5465291-1,85c0f856-c244-4688-86e1...
2508,8555152,5990878-1,bc2273ca-6179-483a-85fe...
2509,8046705,D589521-1,8801fb0d-fb26-4dfb-b11f...
2510,6253217,6240429-3,541f6aa1-ad9c-4bd3-84db...
2511,7149974,6366296-2,85c0f856-c244-4688-86e1...
2512,9354803,5844901-2,541f6aa1-ad9c-4bd3-84db...
2513,7424218,7424218-2,d4b81734-8a0d-49ad-b505...
2514,7542882,6424933-1,541f6aa1-ad9c-4bd3-84db...
2515,7825797,7825797-2,790a1f93-b417-4a90-a260...
2516,7668867,7427941-3,541f6aa1-ad9c-4bd3-84db...
2517,8145777,7831728-1,cee8ca53-75de-4e78-8290...
2518,9274598,5745668-2,a80b27d1-29c7-4841-8f34...
2519,9971414,8712732-3,290559dc-02ce-422e-a0f4...
2520,7653883,5911065-3,55a2157c-95fa-408a-9d3a...
2521,9570094,8174933-2,4f5e4429-aac1-4314-9beb...
2522,8125463,7154477-2,4f5e4429-aac1-4314-9beb...
2523,9823839,8847979-2,541f6aa1-ad9c-4bd3-84db...
2524,9280220,7808255-4,70070873-0c94-42e9-9015...
2525,8896688,5768414-1,17cd4e4e-a192-4d92-8074...
2526,8036418,6829368-1,f2aea81d-30ed-4029-adb6...
2527,7698141,7617094-4,22b31977-37d0-4402-8994...
2528,8782775,6262886-5,56a4bde6-3d67-496b-a899...
2529,8933899,7808255-4,70070873-0c94-42e9-9015...
2530,9092503,4914615-2,bc8e37ea-cfac-411d-89c7...
2531,8912458,8203531-4,eb71af98-a789-41a2-9a03...
2532,6621899,5991394-2,943cdf56-d0b8-428a-8a4d...
2533,7743348,5736987-1,4e7797c1-b5d1-46c9-81a0...
2534,7263659,4654875-2,ff5ebd7a-2db4-4b9a-8586...
2535,8754860,8201109-5,820bd11e-6bc7-4678-97c3...
2536,8854799,8564944-6,6f3b1f3d-3127-47ff-87df...
2537,7065532,7065532-1,45b2b1bc-8f85-4226-80de...
2538,9165381,8894484-7,c83fc1fd-8986-440d-a1fa...
2539,9760559,5129001-2,b2f2a705-a1e8-4afc-a2f2...
2540,8327277,7886073-2,50806401-7b66-4b47-8cb2...
2541,7834849,6707825-4,4b00e54d-1d4a-4630-a8a7...
2542,10024667,9111348-2,a80b27d1-29c7-4841-8f3...
2543,8555152,6912516-5,f7ed0375-e980-495f-aaf2...
2544,9123258,5882923-3,c291a11c-e6fa-4fed-8c35...
2545,9128601,5260968-2,579a7150-db21-4a3a-86b3...
2546,8261094,5818437-1,6f1c07e2-c9b7-4e0d-a1f0...
2547,7096454,7096454-2,11110220-68c8-4209-9a79...
2548,9600090,8160983-2,c16f58ae-3e34-409f-8b13...
2549,7552054,7143039-10,884262d3-43db-449f-90e...
2550,9368155,7536441-1,0f17a749-dd11-47cf-8045...
2551,9075779,8447066-4,290559dc-02ce-422e-a0f4...
2552,7774341,4914615-2,bc8e37ea-cfac-411d-89c7...
2553,10055083,4894605-5,ab4f8a84-f530-4bd2-87e...
2554,9612741,8806369-5,b6391f06-47aa-46d7-87a8...
2555,9468854,D403392-3,32ea6e49-063f-4d4f-9ed9...
2556,8874525,5666499-3,c16f58ae-3e34-409f-8b13...
2557,9324373,7743018-1,ad29dc1b-237c-4a5c-a498...
2558,8799099,5818437-1,6f1c07e2-c9b7-4e0d-a1f0...
2559,9123255,5581473-3,44a43e0d-f423-4c58-8ab4...
2560,8972905,6801190-2,290559dc-02ce-422e-a0f4...
2561,7729538,6600898-2,d819cf80-58a1-4e64-b179...
2562,8549424,6760038-1,44fdd716-25af-49a7-991c...
2563,9778771,5150209-2,541f6aa1-ad9c-4bd3-84db...
2564,7729538,7050632-1,290559dc-02ce-422e-a0f4...
2565,8447066,D599432-2,290559dc-02ce-422e-a0f4...
2566,7330890,6807574-3,2432d162-8224-48fe-bf63...
2567,8267786,4400209-4,78f379e4-8964-4d99-aba2...
2568,8519964,7479949-8,790a1f93-b417-4a90-a260...
2569,9374244,7813970-1,70c8e35e-8808-44fa-845e...
2570,9760272,7479949-5,a80b27d1-29c7-4841-8f34...
2571,9134896,5675811-2,56a4bde6-3d67-496b-a899...
2572,7778816,5951623-1,50806401-7b66-4b47-8cb2...
2573,9966060,9620104-9,541f6aa1-ad9c-4bd3-84db...
2574,10026419,8174933-2,4f5e4429-aac1-4314-9be...
2575,5995106,4485472-2,56a4bde6-3d67-496b-a899...
2576,8903716,8762156-1,a80b27d1-29c7-4841-8f34...
2577,9613015,6571210-2,290559dc-02ce-422e-a0f4...
2578,9483138,5394523-1,d0c7a590-61e5-46ef-995b...
2579,8898567,8543917-6,b25da496-aa42-4b2f-9836...
2580,8311796,5923318-1,a80b27d1-29c7-4841-8f34...
2581,9858693,7191175-1,8e3baea8-0ed8-4dc8-a4d8...
2582,8942986,8660849-4,a80b27d1-29c7-4841-8f34...
2583,9003304,6639612-2,35a36b24-2ac2-4a6a-9714...
2584,9361069,7174286-8,04715b08-c0d2-48a3-947f...
2585,8115733,7584432-3,b377ee8a-1b18-4362-b602...
2586,9207855,D453166-1,541f6aa1-ad9c-4bd3-84db...
2587,9037995,7432939-1,790a1f93-b417-4a90-a260...
2588,8466881,4618937-1,8f4c27d9-e725-4108-9fd2...
2589,10042418,D366463-1,541f6aa1-ad9c-4bd3-84d...
2590,7262785,7262785-8,6f3b1f3d-3127-47ff-87df...
2591,9208550,7644102-2,85c0f856-c244-4688-86e1...
2592,9552131,5844901-2,541f6aa1-ad9c-4bd3-84db...
2593,9952759,7236154-5,541f6aa1-ad9c-4bd3-84db...
2594,9706054,8438504-1,541f6aa1-ad9c-4bd3-84db...
2595,7627831,6226627-1,2432d162-8224-48fe-bf63...
2596,6441802,5119479-2,b6535dc6-65a5-459d-bed9...
2597,10078439,D525953-1,541f6aa1-ad9c-4bd3-84d...
2598,9785859,7016532-2,e3d274bf-4589-438a-8871...
2599,8539386,7954047-2,70070873-0c94-42e9-9015...
2600,9479553,7058563-2,77bae20e-3d4e-4023-8d7e...
2601,7015910,6883138-2,423d33fe-8365-4bdc-bde7...
2602,8538064,6611607-2,071921dc-3c95-4d1e-9ea2...
2603,7707496,7231590-1,d819cf80-58a1-4e64-b179...
2604,10024680,9797729-1,f4e3f381-2ff7-431b-a2c...
2605,8990235,D599432-2,290559dc-02ce-422e-a0f4...
2606,8493364,D423491-2,abff094d-3005-4096-917e...
2607,9971774,9547647-1,3af1db57-f6de-4928-96e5...
2608,8302014,8302014-1,6f3b1f3d-3127-47ff-87df...
2609,10048837,7870509-3,2432d162-8224-48fe-bf6...
2610,7899806,6260108-1,b519888b-8245-47a2-a630...
2611,7663620,6987512-3,d819cf80-58a1-4e64-b179...
2612,7284200,7284200-4,4e7797c1-b5d1-46c9-81a0...
2613,8286068,7376901-3,290559dc-02ce-422e-a0f4...
2614,6857102,5586050-4,4dc08c4c-6715-4e2a-90bb...
2615,8839139,7712049-1,6f3b1f3d-3127-47ff-87df...
2616,8373659,D403392-3,32ea6e49-063f-4d4f-9ed9...
2617,8380726,5471318-2,fc0dd706-3649-4870-96b5...
2618,9292161,7392418-2,6f3b1f3d-3127-47ff-87df...
2619,9294716,6728282-5,76cdfb56-5499-4493-a447...
2620,7415696,7024658-1,784bd297-e174-4b80-ab09...
2621,8230359,7068288-3,290559dc-02ce-422e-a0f4...
2622,7552054,7143039-8,70070873-0c94-42e9-9015...
2623,8225225,7088364-1,2e70baa4-b1f6-487f-bc71...
2624,8078884,4914615-2,bc8e37ea-cfac-411d-89c7...
2625,8120624,7197719-3,2e70baa4-b1f6-487f-bc71...
2626,8938688,8201087-3,6f3b1f3d-3127-47ff-87df...
2627,9495134,9495134-1,541f6aa1-ad9c-4bd3-84db...
2628,7036077,5485565-1,ff5ebd7a-2db4-4b9a-8586...
2629,8620635,7949946-5,290559dc-02ce-422e-a0f4...
2630,7266765,5889523-3,884262d3-43db-449f-90e2...
2631,8886489,8094034-1,290559dc-02ce-422e-a0f4...
2632,9865248,8135577-2,541f6aa1-ad9c-4bd3-84db...
2633,8780540,D481113-1,d819cf80-58a1-4e64-b179...
2634,7827546,6968504-1,14c0fceb-bd9b-45c5-bfd7...
2635,7154395,6520647-1,0010c4ad-3f0a-4f72-b168...
2636,9298264,4157779-1,0010c4ad-3f0a-4f72-b168...
2637,7242387,7242387-4,c16f58ae-3e34-409f-8b13...
2638,8275384,7281002-1,9b6dd4ce-a3c0-460e-a9af...
2639,8862474,8174933-1,44a43e0d-f423-4c58-8ab4...
2640,7761785,7200803-4,6f3b1f3d-3127-47ff-87df...
2641,7519947,7113942-8,6f3b1f3d-3127-47ff-87df...
2642,9477945,9325645-4,19f2d635-11ac-4245-a561...
2643,9633674,8537982-1,3af1db57-f6de-4928-96e5...
2644,8990235,8990235-7,290559dc-02ce-422e-a0f4...
2645,8527903,7236154-5,541f6aa1-ad9c-4bd3-84db...
2646,9110925,7016532-1,ba97c563-dad6-42ba-8bdf...
2647,9223472,8627227-2,4e7797c1-b5d1-46c9-81a0...
2648,8302014,8302014-2,12b17a94-8083-414d-864b...
2649,7899847,7412483-2,44a43e0d-f423-4c58-8ab4...
2650,9013430,9013430-3,302e9db0-f70f-4edb-ba8d...
2651,8902195,8902195-3,b50ff1d1-ae4e-402e-aa7f...
2652,9472116,5727951-1,884262d3-43db-449f-90e2...
2653,7111234,6859909-3,541f6aa1-ad9c-4bd3-84db...
2654,8250034,D412323-2,70070873-0c94-42e9-9015...
2655,9886953,9721566-1,3af1db57-f6de-4928-96e5...
2656,8799353,7490300-2,2bd5ed74-db08-4e51-a339...
2657,8743055,5684925-1,86d228d6-0f0d-4bc0-9fdb...
2658,9011248,6983167-2,78f379e4-8964-4d99-aba2...
2659,8786561,8548608-1,6f3b1f3d-3127-47ff-87df...
2660,9244802,8819586-10,290559dc-02ce-422e-a0f...
2661,6268857,5666499-4,884262d3-43db-449f-90e2...
2662,6430575,5088048-3,55a2157c-95fa-408a-9d3a...
2663,10095663,8850329-1,290559dc-02ce-422e-a0f...
2664,9128987,4914615-2,bc8e37ea-cfac-411d-89c7...
2665,9058364,7216123-3,541f6aa1-ad9c-4bd3-84db...
2666,8554854,6721489-1,1464352f-f619-476d-92f7...
2667,7839385,4426729-1,a26094f5-3f41-4946-ab98...
2668,8780540,8498100-8,290559dc-02ce-422e-a0f4...
2669,6456275,4860897-3,290559dc-02ce-422e-a0f4...
2670,7263224,6043386-3,fd2afc45-72df-4a73-a321...
2671,7496484,6424933-2,82c8fc98-eb85-4cea-aa20...
2672,7836409,5936634-2,790a1f93-b417-4a90-a260...
2673,8749544,7042449-1,d0fc7fef-8370-4577-9ef3...
2674,9542438,6421655-2,77bae20e-3d4e-4023-8d7e...
2675,8667414,7155301-1,57826b84-2949-48ed-9f25...
2676,7999809,6406292-2,541f6aa1-ad9c-4bd3-84db...
2677,9329717,4618937-1,8f4c27d9-e725-4108-9fd2...
2678,10133453,D575784-4,290559dc-02ce-422e-a0f...
2679,8380743,7567946-2,1728912e-4a73-4c0d-ad5c...
2680,9348458,5594169-2,a80b27d1-29c7-4841-8f34...
2681,9874975,5594169-2,7df67244-1c2d-42bd-aeeb...
2682,9760559,9760559-5,44a43e0d-f423-4c58-8ab4...
2683,8046705,6707825-4,4b00e54d-1d4a-4630-a8a7...
2684,7460106,5611000-1,4e7797c1-b5d1-46c9-81a0...
2685,8704783,7392418-2,6f3b1f3d-3127-47ff-87df...
2686,7895522,5281963-2,55a2157c-95fa-408a-9d3a...
2687,10013030,7283122-4,d819cf80-58a1-4e64-b17...
2688,9697264,8140560-1,c363766d-e1c3-4bcc-8ffe...
2689,7895218,6260108-1,b519888b-8245-47a2-a630...
2690,7739583,5732261-1,a80b27d1-29c7-4841-8f34...
2691,8427344,7260646-4,14a13226-fc55-48ed-801d...
2692,9772750,6345088-1,fd2afc45-72df-4a73-a321...
2693,7487437,7243096-1,79379f42-9e74-4b23-9bf7...
2694,9069164,8009141-3,ffd4031b-b8dd-4c7e-a629...
2695,8612446,8612446-3,0d675e90-6eb4-41b7-8ccf...
2696,8423583,6760038-1,44fdd716-25af-49a7-991c...
2697,7697785,6366296-2,85c0f856-c244-4688-86e1...
2698,7711550,7231590-3,6f3b1f3d-3127-47ff-87df...
2699,9619033,D655300-2,541f6aa1-ad9c-4bd3-84db...
2700,8735755,8203531-4,eb71af98-a789-41a2-9a03...
2701,9244605,D434395-7,ff5ebd7a-2db4-4b9a-8586...
2702,7864163,6714221-1,a80b27d1-29c7-4841-8f34...
2703,6697734,6452544-3,b25da496-aa42-4b2f-9836...
2704,8232969,8098235-1,58a9455f-9434-496c-a1bb...
2705,8370761,4814552-1,56a4bde6-3d67-496b-a899...
2706,6907581,6907581-1,6f00220d-7aea-4c48-b06a...
2707,8577915,5388268-4,bd14a306-30aa-40bd-a281...
2708,7878891,5471578-2,85c0f856-c244-4688-86e1...
2709,10048758,6445284-1,5e5b5aca-0565-402f-844...
2710,5546529,5546529-1,44a43e0d-f423-4c58-8ab4...
2711,9703459,5670115-2,2432d162-8224-48fe-bf63...
2712,9891895,7606774-2,4e7797c1-b5d1-46c9-81a0...
2713,8126965,7434153-5,26b3af05-4410-46f8-a7e0...
2714,7515143,6611921-3,4e7797c1-b5d1-46c9-81a0...
2715,6459442,6459442-1,541f6aa1-ad9c-4bd3-84db...
2716,9038167,6262886-5,56a4bde6-3d67-496b-a899...
2717,8265717,8095191-1,78128cbb-4cf2-4227-81e2...
2718,8447066,5818437-2,0704f189-b8f8-4dc5-ba2e...
2719,8688208,6987512-3,d819cf80-58a1-4e64-b179...
2720,9338493,9338493-6,3af1db57-f6de-4928-96e5...
2721,9338493,9338493-5,3af1db57-f6de-4928-96e5...
2722,8184928,8184928-2,be674544-d6b0-4353-bd29...
2723,8758136,D330579-1,3fa4eb87-b953-45f6-9e99...
2724,10013064,8668702-3,290559dc-02ce-422e-a0f...
2725,6909443,5327540-2,290559dc-02ce-422e-a0f4...
2726,9860451,9860451-15,541f6aa1-ad9c-4bd3-84d...
2727,8352465,7853622-2,541f6aa1-ad9c-4bd3-84db...
2728,9883138,5020112-1,4e7797c1-b5d1-46c9-81a0...
2729,7986372,6870971-1,fd2afc45-72df-4a73-a321...
2730,7495795,5546502-2,a80b27d1-29c7-4841-8f34...
2731,5600833,5600833-2,2248495b-5fa3-4c0b-9209...
2732,9778746,9436338-1,d819cf80-58a1-4e64-b179...
2733,9690450,7392249-1,d819cf80-58a1-4e64-b179...
2734,9141194,8873147-2,2432d162-8224-48fe-bf63...
2735,8676572,7574474-5,790a1f93-b417-4a90-a260...
2736,8890882,7366972-3,290559dc-02ce-422e-a0f4...
2737,9104307,8418257-7,4e7797c1-b5d1-46c9-81a0...
2738,9519771,6262886-5,56a4bde6-3d67-496b-a899...
2739,8199117,7295101-2,e0f2913c-7029-4d00-be71...
2740,9250105,9250105-3,290559dc-02ce-422e-a0f4...
2741,8782775,5938642-3,884262d3-43db-449f-90e2...
2742,8125463,5594169-2,a80b27d1-29c7-4841-8f34...
2743,8947379,8402180-3,85c0f856-c244-4688-86e1...
2744,6608549,5402469-2,55a2157c-95fa-408a-9d3a...
2745,8010581,8010581-1,41ea0d64-9ff7-460c-8580...
2746,8694923,6253228-3,55a2157c-95fa-408a-9d3a...
2747,8873227,8498100-5,4e7797c1-b5d1-46c9-81a0...
2748,5995106,5091717-3,08631bca-ba74-4dae-9bea...
2749,8026798,7145454-1,51c10b7f-c03b-46fd-896a...
2750,8135602,8135602-4,6eaae1f2-475f-4696-b974...
2751,7257589,5546502-2,a80b27d1-29c7-4841-8f34...
2752,8411070,6611921-3,d819cf80-58a1-4e64-b179...
2753,9195351,7895359-5,541f6aa1-ad9c-4bd3-84db...
2754,9052820,D684184-3,290559dc-02ce-422e-a0f4...
2755,7610563,6773177-1,884262d3-43db-449f-90e2...
2756,6783069,5449896-3,7df67244-1c2d-42bd-aeeb...
2757,9952759,7889184-2,541f6aa1-ad9c-4bd3-84db...
2758,9766790,8560959-4,290559dc-02ce-422e-a0f4...
2759,7003731,6735324-2,a4e72d56-361a-4db0-afd7...
2760,9164603,5836926-2,70440143-5738-4080-9080...
