,patent_id,inventor_id,location_id
1487,7464330,7007033-1,7975c107-4d29-4b80-85b7...
1488,7809644,5634012-3,541f6aa1-ad9c-4bd3-84db...
1489,9165285,6904561-3,a1279602-f354-4f3d-b449...
1490,6640241,6640241-4,a815f5ba-db8c-4602-8419...
1491,7788622,6708313-1,7eb0e252-2c47-48d5-a7f1...
1492,7174377,6321179-1,22b31977-37d0-4402-8994...
1493,7994114,5219845-1,7be23ad9-8759-4983-a791...
1494,7907051,7907051-3,6f3b1f3d-3127-47ff-87df...
1495,6820112,4691378-4,6cb6af88-092d-4a42-987a...
1496,8880678,7596620-1,11e4177e-4824-4f04-a57e...
1497,9253221,8433992-2,459c47e7-df3f-4d96-91ce...
1498,9645947,8341145-1,290559dc-02ce-422e-a0f4...
1499,8577880,7376588-1,290559dc-02ce-422e-a0f4...
1500,7730394,7036073-1,6f3b1f3d-3127-47ff-87df...
1501,6518989,3963716-2,9b16c8ed-5a0b-4167-94d7...
1502,9462416,9462416-1,0fb85849-cf71-45e3-a7d3...
1503,5999938,5999938-3,ed785d1a-d35f-43bd-a7da...
1504,6859821,6446113-1,b1b95b4f-d98e-4393-99ee...
1505,7962853,7512893-1,970ca54f-fd7e-4a6e-8f0b...
1506,8060855,7853886-4,6f3b1f3d-3127-47ff-87df...
1507,10142770,7593740-1,4f5e4429-aac1-4314-9be...
1508,9712785,9398258-1,6d72d74d-7137-4748-bfa8...
1509,5490097,5490097-1,a80b27d1-29c7-4841-8f34...
1510,8516476,8407289-4,a80b27d1-29c7-4841-8f34...
1511,7395226,7020622-1,4f5e4429-aac1-4314-9beb...
1512,7949752,6163794-3,3af1db57-f6de-4928-96e5...
1513,8959083,8233380-1,b519888b-8245-47a2-a630...
1514,9182979,7657575-1,862f1993-5209-496f-90da...
1515,7788182,5634012-3,af2e65b9-af93-4500-a896...
1516,10142351,6680745-2,626390e0-2c99-4c78-bf8...
1517,6748570,6002874-1,35a36b24-2ac2-4a6a-9714...
1518,7623650,7623650-4,b4e7fb3c-4055-4e09-b304...
1519,7991637,7346705-2,f16e1f33-6bd9-4d61-b56d...
1520,9652225,9378122-1,e4842b97-4740-45d4-9953...
1521,9203786,5664099-1,290559dc-02ce-422e-a0f4...
1522,9110877,7617234-1,6f3b1f3d-3127-47ff-87df...
1523,7359920,6044381-2,bc8e37ea-cfac-411d-89c7...
1524,8307119,6766512-1,a6fc8e19-cb35-4e96-a4ee...
1525,8543614,5548781-1,a80b27d1-29c7-4841-8f34...
1526,6408336,6105027-1,3d48783f-dd36-44e3-a667...
1527,8266202,5039182-2,85c0f856-c244-4688-86e1...
1528,8954505,7680885-4,86d228d6-0f0d-4bc0-9fdb...
1529,8832571,7039635-1,4e7797c1-b5d1-46c9-81a0...
1530,9720495,9240969-1,ce9835cb-c126-40f8-94a9...
1531,7941399,6405225-5,4e7797c1-b5d1-46c9-81a0...
1532,10007543,8902248-4,14a13226-fc55-48ed-801...
1533,10084665,8799230-2,9b586dd9-335b-4ce7-a65...
1534,7818399,6629135-2,7c931be7-157d-42f6-a186...
1535,9425971,5809450-2,884262d3-43db-449f-90e2...
1536,9165285,7765432-1,6f3b1f3d-3127-47ff-87df...
1537,7418652,5706505-2,290559dc-02ce-422e-a0f4...
1538,8161004,5455942-3,a80b27d1-29c7-4841-8f34...
1539,6745229,6745229-7,bb551af1-d06b-4502-b5a8...
1540,7852355,6718215-1,488d7ccd-6d32-4315-9561...
1541,9065876,7061404-2,784bd297-e174-4b80-ab09...
1542,9662577,4592546-2,62cde0e7-2c4c-4371-9676...
1543,7920898,6058304-3,2204d22f-8f9a-4a0c-bd57...
1544,7624145,5464982-1,4e7797c1-b5d1-46c9-81a0...
1545,9582238,5493568-2,784bd297-e174-4b80-ab09...
1546,8249948,7881984-1,77bae20e-3d4e-4023-8d7e...
1547,9158775,7188106-4,3af1db57-f6de-4928-96e5...
1548,9870124,7200862-4,c83fc1fd-8986-440d-a1fa...
1549,9177048,7249141-3,2432d162-8224-48fe-bf63...
1550,9609030,5276350-2,ff114e59-837d-421d-a713...
1551,9231898,8990068-1,541f6aa1-ad9c-4bd3-84db...
1552,10135900,5498696-4,784bd297-e174-4b80-ab0...
1553,6898620,5617539-1,11e4177e-4824-4f04-a57e...
1554,8745572,8745572-1,4e7797c1-b5d1-46c9-81a0...
1555,7620650,5706505-2,290559dc-02ce-422e-a0f4...
1556,7526479,7469319-3,6b0a31ad-cb44-41a8-afc9...
1557,7818399,6629135-3,3bb1ef2c-bb1d-43ab-89a9...
1558,8376855,4592546-2,62cde0e7-2c4c-4371-9676...
1559,8984392,7389309-2,290559dc-02ce-422e-a0f4...
1560,8156193,6539421-2,98ac1788-44d7-4221-b769...
1561,6092067,6026416-4,290559dc-02ce-422e-a0f4...
1562,9596200,9438542-3,fd2afc45-72df-4a73-a321...
1563,9146656,9146656-2,541f6aa1-ad9c-4bd3-84db...
1564,9026537,8311950-4,f57ee83f-a931-45da-89e3...
1565,8954857,7337358-5,a80b27d1-29c7-4841-8f34...
1566,8621025,5115506-2,d17dbf5d-3a02-420d-933f...
1567,6850978,6850978-1,4e7797c1-b5d1-46c9-81a0...
1568,8706734,8255402-2,b21694c1-f632-4756-8167...
1569,8122350,7296017-6,6f3b1f3d-3127-47ff-87df...
1570,8185132,8028081-4,df51e03f-f757-495c-9651...
1571,8589391,6781599-2,4f5e4429-aac1-4314-9beb...
1572,8549413,7478334-4,35a36b24-2ac2-4a6a-9714...
1573,8407600,7313760-7,290559dc-02ce-422e-a0f4...
1574,9098828,7231596-1,4f5e4429-aac1-4314-9beb...
1575,8935715,5643088-2,790a1f93-b417-4a90-a260...
1576,5867654,5617539-2,85c0f856-c244-4688-86e1...
1577,7752224,7617234-3,6f3b1f3d-3127-47ff-87df...
1578,9165305,5734882-2,a80b27d1-29c7-4841-8f34...
1579,5255361,5043919-4,6772797f-06ee-4fad-9883...
1580,7966301,5889505-1,6f3b1f3d-3127-47ff-87df...
1581,9589072,6145003-2,4e7797c1-b5d1-46c9-81a0...
1582,9438542,8271494-5,fd2afc45-72df-4a73-a321...
1583,8495724,6115040-2,6706eaba-41f1-457d-90d6...
1584,8102849,7024321-2,784bd297-e174-4b80-ab09...
1585,8954989,5039182-2,85c0f856-c244-4688-86e1...
1586,7953794,7593943-2,6f3b1f3d-3127-47ff-87df...
1587,7930204,7930204-3,db06f585-505a-4dc5-b778...
1588,7181686,6002874-1,35a36b24-2ac2-4a6a-9714...
1589,8364759,6289384-3,77bae20e-3d4e-4023-8d7e...
1590,5884039,5617539-4,6e1515fd-7a84-4c10-bdbd...
1591,6405244,5881233-3,9b16c8ed-5a0b-4167-94d7...
1592,10084665,4933777-2,884262d3-43db-449f-90e...
1593,9191505,8049613-1,43ed00b5-189d-400f-a0c3...
1594,8583615,5996004-1,ee2eea05-fc09-46be-8a5a...
1595,9785758,8286250-2,541f6aa1-ad9c-4bd3-84db...
1596,6731630,6272129-3,1070a0cc-bcff-47cb-ba62...
1597,5195086,5138614-1,736c7002-82b0-4504-8c4f...
1598,7359902,7213035-1,290559dc-02ce-422e-a0f4...
1599,8903851,7774366-3,541f6aa1-ad9c-4bd3-84db...
1600,8116301,5995491-2,c800342a-847b-44a5-8463...
1601,8655895,7847729-3,da554b57-e65a-487a-a0ec...
1602,9342576,7289982-1,00e8a71d-de3c-4582-8403...
1603,7962853,7797484-2,2bd81de4-90f8-4f60-9c79...
1604,7941540,6519625-1,7d681eb8-59e5-4a63-9a27...
1605,8391136,8391136-3,541f6aa1-ad9c-4bd3-84db...
1606,7328400,7328400-2,a80b27d1-29c7-4841-8f34...
1607,9979777,8719347-7,533337f2-9e2e-4781-acd5...
1608,7913162,5806994-1,ae81e7e9-eb9b-4550-a47d...
1609,8996353,8990068-2,44a43e0d-f423-4c58-8ab4...
1610,7050432,5933639-2,84d374cf-8074-410a-9b2a...
1611,7159207,5025314-1,884262d3-43db-449f-90e2...
1612,6782508,6002874-1,35a36b24-2ac2-4a6a-9714...
1613,8706674,6071394-3,d5e05ea0-7758-4eec-a00b...
1614,7930204,7930204-5,fa55d3c9-fc76-4bfd-ad6c...
1615,7225231,5790425-1,790a1f93-b417-4a90-a260...
1616,7594170,7577909-3,6f3b1f3d-3127-47ff-87df...
1617,5586025,5586025-4,5ac38a72-32a1-43a8-b068...
1618,9953328,4814552-1,56a4bde6-3d67-496b-a899...
1619,7360164,5268712-2,549b3222-be27-463a-b67f...
1620,9197599,6615258-1,6706eaba-41f1-457d-90d6...
1621,7424676,7424676-3,15ffb974-1e93-4fd3-9e55...
1622,8811294,7024321-2,784bd297-e174-4b80-ab09...
1623,7937696,7443965-3,de44054f-5306-4e8d-9d22...
1624,8997240,8997240-3,541f6aa1-ad9c-4bd3-84db...
1625,9043870,8984612-2,92690e3b-7ea6-40d1-9769...
1626,7634775,6357414-6,6f3b1f3d-3127-47ff-87df...
1627,6741586,5764921-5,235a372a-9760-414c-bf94...
1628,7994114,6693134-3,a8637855-4b8d-434c-8436...
1629,5896500,4205780-1,e387d285-bf61-4bff-9b76...
1630,9680959,6528715-1,2432d162-8224-48fe-bf63...
1631,7219160,6373979-1,8e0fe434-c192-4ee3-892f...
1632,8620919,7296180-5,c1bc1160-68f6-4a72-a93c...
1633,8938062,6243443-3,6cf69ed7-5ab7-46b4-b655...
1634,9639876,6585775-2,707396b7-50ac-4dd7-8654...
1635,8639723,7202875-1,83cb4e57-2d6d-4bb8-8002...
1636,7836094,6632249-1,290559dc-02ce-422e-a0f4...
1637,7904526,5627975-2,6706de39-b91e-45dd-8a2f...
1638,5896500,5617539-2,85c0f856-c244-4688-86e1...
1639,9112985,6289217-4,51c10b7f-c03b-46fd-896a...
1640,7840986,5822312-4,f4e3f381-2ff7-431b-a2c8...
1641,6687877,5293429-1,52841fc6-6e27-48f3-b921...
1642,7549118,5516119-2,290559dc-02ce-422e-a0f4...
1643,6587836,6587836-2,6706eaba-41f1-457d-90d6...
1644,7607141,7607141-3,6f3b1f3d-3127-47ff-87df...
1645,6686933,6686933-3,1dec8cd3-4667-49e0-a481...
1646,8745167,6131116-11,85c0f856-c244-4688-86e...
1647,6828986,5541454-2,00e8a71d-de3c-4582-8403...
1648,7913249,7913249-1,20bee81b-581b-4bda-a71d...
1649,8185533,7734569-2,27f0515f-6804-40d4-adc8...
1650,6959322,5617539-2,55a2157c-95fa-408a-9d3a...
1651,7392466,6912550-3,fd2afc45-72df-4a73-a321...
1652,9547635,7185277-1,83cb4e57-2d6d-4bb8-8002...
1653,6948074,6006271-2,d80612ce-2e7e-4427-a908...
1654,8688498,6985938-1,ed62306d-3965-49b4-8197...
1655,6651109,6651109-2,071921dc-3c95-4d1e-9ea2...
1656,9462416,4691377-2,24bd9e47-0f66-4d32-9ddc...
1657,8749610,6528715-1,2432d162-8224-48fe-bf63...
1658,8719728,5384700-2,44a43e0d-f423-4c58-8ab4...
1659,8990193,6781599-2,4f5e4429-aac1-4314-9beb...
1660,8301588,7600030-4,290559dc-02ce-422e-a0f4...
1661,9336206,8990068-2,44a43e0d-f423-4c58-8ab4...
1662,6041311,6041311-1,0010c4ad-3f0a-4f72-b168...
1663,10089067,4215367-2,8cd4cbda-0f35-4bbf-83a...
1664,8019363,6317388-3,d819cf80-58a1-4e64-b179...
1665,8725813,8284909-4,77bae20e-3d4e-4023-8d7e...
1666,9253221,4907457-1,540ef153-9752-4721-a343...
1667,7380239,5774661-1,44a43e0d-f423-4c58-8ab4...
1668,7957510,7401104-4,290559dc-02ce-422e-a0f4...
1669,9971747,8566697-5,784bd297-e174-4b80-ab09...
1670,7617451,6933477-4,6f3b1f3d-3127-47ff-87df...
1671,8214315,7743009-1,27f0515f-6804-40d4-adc8...
1672,9323417,9317107-7,95eaa1ab-ec23-47cf-b59d...
1673,9324021,8062130-1,57766cc2-4b73-435d-b537...
1674,9189208,9026948-3,290559dc-02ce-422e-a0f4...
1675,7707249,7702730-1,6fd8956a-42f7-4527-8b1b...
1676,6631402,6115040-2,6706eaba-41f1-457d-90d6...
1677,6745229,6745229-4,e9906248-3d97-4248-997d...
1678,8122350,5134174-6,e1e81811-6b98-45f2-8e55...
1679,6237025,5617539-1,11e4177e-4824-4f04-a57e...
1680,7814533,6115040-2,6706eaba-41f1-457d-90d6...
1681,9053421,8707437-3,a13c9df9-dfbb-49c5-a838...
1682,8849818,6781599-2,4f5e4429-aac1-4314-9beb...
1683,8424056,8424056-1,0edc7445-946e-4c31-b360...
1684,6308199,5408662-1,e71f7c20-be62-44ad-9c5b...
1685,8600920,6795826-2,e05256ce-649a-4a7c-b9dd...
1686,5008853,5008853-8,541f6aa1-ad9c-4bd3-84db...
1687,8079046,5822312-4,f4e3f381-2ff7-431b-a2c8...
1688,8595202,3979726-1,959ba549-b39a-4325-a284...
1689,8555192,6579324-7,595b64a7-e1c1-4591-a252...
1690,8600826,8600826-3,49b01ced-3ac9-4117-8ab0...
1691,7752235,7359902-11,6f3b1f3d-3127-47ff-87d...
1692,7774798,7587666-1,de7bb409-02d8-49b5-b4c1...
1693,7366982,5706505-2,290559dc-02ce-422e-a0f4...
1694,9723044,5737236-3,884262d3-43db-449f-90e2...
1695,9424347,9189131-1,b519888b-8245-47a2-a630...
1696,9947367,6789109-5,e4842b97-4740-45d4-9953...
1697,8472722,8472722-3,8fc72e6c-08c2-4578-b796...
1698,8898722,6125388-1,4f5e4429-aac1-4314-9beb...
1699,6857072,6006271-1,1070a0cc-bcff-47cb-ba62...
1700,8161106,7953796-2,6f3b1f3d-3127-47ff-87df...
1701,9999834,4592546-2,c09053cc-39a7-4f2a-8d59...
1702,7305648,6708313-2,15ca2405-c7b5-4525-806f...
1703,7769614,7188072-1,c4f3e90e-204f-4c5c-a9c5...
1704,7296017,7191394-1,6f3b1f3d-3127-47ff-87df...
1705,9542660,5790346-1,784bd297-e174-4b80-ab09...
1706,7383500,7213035-1,290559dc-02ce-422e-a0f4...
1707,7412518,5964886-2,541f6aa1-ad9c-4bd3-84db...
1708,9871757,9871757-1,290559dc-02ce-422e-a0f4...
1709,8260642,8024700-5,4f5e4429-aac1-4314-9beb...
1710,8990150,7185277-1,83cb4e57-2d6d-4bb8-8002...
1711,7974975,6546390-3,e137327d-c32f-488a-93a3...
1712,6523063,6453337-2,85c0f856-c244-4688-86e1...
1713,8639743,7596620-1,11e4177e-4824-4f04-a57e...
1714,6781982,5870412-4,943cdf56-d0b8-428a-8a4d...
1715,7545994,5287849-4,884262d3-43db-449f-90e2...
1716,8515825,6629135-1,bdc7bae3-6fa7-4214-bae2...
1717,6993572,6629135-3,3bb1ef2c-bb1d-43ab-89a9...
1718,8694495,5758320-1,00e8a71d-de3c-4582-8403...
1719,9069735,8806333-2,784bd297-e174-4b80-ab09...
1720,9075598,9075598-3,ccc8f9b2-f715-4103-9af9...
1721,9245278,8996352-3,44a43e0d-f423-4c58-8ab4...
1722,7392466,5644156-3,fd2afc45-72df-4a73-a321...
1723,7272625,6105027-2,09d2917f-e71c-407d-83f4...
1724,8799233,5212298-3,ff5ebd7a-2db4-4b9a-8586...
1725,8943131,7530060-1,feb99cec-3994-4a25-89e7...
1726,6956845,6611498-5,6706eaba-41f1-457d-90d6...
1727,9053421,7414543-1,95c07c6c-8c4d-4f43-8a1d...
1728,7568167,6232972-2,d819cf80-58a1-4e64-b179...
1729,7461331,6353848-1,9b586dd9-335b-4ce7-a65c...
1730,6907011,5933639-2,84d374cf-8074-410a-9b2a...
1731,9609030,9609030-3,884262d3-43db-449f-90e2...
1732,7624145,7624145-4,4e7797c1-b5d1-46c9-81a0...
1733,7366982,7366982-4,290559dc-02ce-422e-a0f4...
1734,7634509,7634509-1,a80b27d1-29c7-4841-8f34...
1735,9712588,9712588-6,4f5e4429-aac1-4314-9beb...
1736,8176086,6330022-1,4f5e4429-aac1-4314-9beb...
1737,7831688,7831688-5,fd040162-b227-450d-832e...
1738,7634775,7136941-3,77bae20e-3d4e-4023-8d7e...
1739,7386878,6198833-2,4e7797c1-b5d1-46c9-81a0...
1740,5689641,5617539-2,85c0f856-c244-4688-86e1...
1741,7573873,5764921-5,235a372a-9760-414c-bf94...
1742,8260642,7272753-3,4f5e4429-aac1-4314-9beb...
1743,7698421,6488449-2,5ef90825-8de7-4347-8355...
1744,8990150,7392479-1,6f3b1f3d-3127-47ff-87df...
1745,8417726,7757203-2,cb32bd58-f143-47a9-8300...
1746,6956845,6611498-2,6706eaba-41f1-457d-90d6...
1747,8572125,5692174-5,a80b27d1-29c7-4841-8f34...
1748,6763376,6377993-2,6706eaba-41f1-457d-90d6...
1749,7225249,6615258-1,6706eaba-41f1-457d-90d6...
1750,6453328,5446842-3,2432d162-8224-48fe-bf63...
1751,8385681,5757372-2,b4ccd22e-5d40-4a9d-9be8...
1752,6880126,6292933-2,35a36b24-2ac2-4a6a-9714...
1753,8307119,8108464-4,c42f3660-843b-44f6-8d10...
1754,8806431,5039182-2,85c0f856-c244-4688-86e1...
1755,8239234,7383291-3,f16e1f33-6bd9-4d61-b56d...
1756,9298750,4543616-1,a80b27d1-29c7-4841-8f34...
1757,7617450,6049869-2,290559dc-02ce-422e-a0f4...
1758,9971319,4457418-1,8f9d901b-2163-417a-a26e...
1759,7305648,6708313-3,515b67cf-a949-4fe0-965b...
1760,7752224,7617234-1,6f3b1f3d-3127-47ff-87df...
1761,6587836,6587836-5,6706eaba-41f1-457d-90d6...
1762,9498724,4592546-2,c09053cc-39a7-4f2a-8d59...
1763,7366982,7296017-6,6f3b1f3d-3127-47ff-87df...
1764,7876714,5708697-3,0126ca9a-a67b-459c-bded...
1765,6240444,5029223-1,9d4fff0c-d4be-4d01-b2aa...
1766,7530079,7530079-3,290559dc-02ce-422e-a0f4...
1767,9065876,5498696-4,784bd297-e174-4b80-ab09...
1768,7546571,7546571-3,5d55fda0-0bd9-4666-8227...
1769,8826446,5928323-2,a80b27d1-29c7-4841-8f34...
1770,8903851,7949684-11,541f6aa1-ad9c-4bd3-84d...
1771,9043417,4383511-1,541f6aa1-ad9c-4bd3-84db...
1772,8898578,8887070-4,56a4bde6-3d67-496b-a899...
1773,8037125,6519625-1,7d681eb8-59e5-4a63-9a27...
1774,9071464,6104400-2,fdde1c90-1781-4bd5-bc93...
1775,6078948,6078948-4,03b2c59d-25e8-453c-bc9b...
1776,6016393,5603031-3,44a43e0d-f423-4c58-8ab4...
1777,8028229,7185277-1,83cb4e57-2d6d-4bb8-8002...
1778,9047484,7024475-5,3419471e-510d-4607-bf84...
1779,7620650,7359902-5,6f3b1f3d-3127-47ff-87df...
1780,10007792,7437713-10,290559dc-02ce-422e-a0...
1781,6886170,6292933-6,b0e184e0-9295-441d-b4d3...
1782,7937651,7509353-1,6f3b1f3d-3127-47ff-87df...
1783,6886170,6292933-5,265c0f0d-8eb0-441c-bc67...
1784,8271461,7917548-9,26e5c03b-a9f4-4ddf-8245...
1785,8990193,8166028-3,4f5e4429-aac1-4314-9beb...
1786,8977654,7259751-3,44a43e0d-f423-4c58-8ab4...
1787,9744453,4592546-2,c09053cc-39a7-4f2a-8d59...
1788,10075473,8984582-8,1d75c281-1a28-449a-867...
1789,7987148,7734569-2,27f0515f-6804-40d4-adc8...
1790,7296089,6578113-2,44283392-7923-479f-a5f1...
1791,8275673,5564005-2,ac1b0a15-14e8-4070-b049...
1792,8949139,8949139-2,eb686f90-0516-49d3-9fcc...
1793,7755786,7359902-5,6f3b1f3d-3127-47ff-87df...
1794,7623650,7623650-1,5eaad00f-2fd8-4b3c-a4bf...
1795,7584171,5850470-3,a80b27d1-29c7-4841-8f34...
1796,7877356,7383291-2,f16e1f33-6bd9-4d61-b56d...
1797,9268751,5255011-4,08b38030-3e60-4952-b512...
1798,9836700,5694559-2,d819cf80-58a1-4e64-b179...
1799,8621025,8620286-3,783424b3-d7d4-4c46-8b29...
1800,6389372,6321179-2,e89b54e4-0779-4d14-b9a0...
1801,7962505,7650570-1,27f0515f-6804-40d4-adc8...
1802,9699025,7469319-3,6b0a31ad-cb44-41a8-afc9...
1803,6857072,5764921-5,235a372a-9760-414c-bf94...
1804,9836459,9600473-4,790a1f93-b417-4a90-a260...
1805,7383502,7213035-1,290559dc-02ce-422e-a0f4...
1806,7216300,7216300-1,784bd297-e174-4b80-ab09...
1807,9619410,7373492-1,ae2c43e7-2b74-4574-86b7...
1808,7895149,7895149-4,6cb14715-f714-463f-a9c0...
1809,6609147,4691378-4,6cb6af88-092d-4a42-987a...
1810,7542893,6330976-1,e89b54e4-0779-4d14-b9a0...
1811,8847956,6774934-1,3224fa17-99ef-458e-9528...
1812,9836549,8769014-1,48f5cc36-083d-45b0-af28...
1813,6201859,5506954-4,c8fbba1d-5f64-4730-9f75...
1814,7702767,7702767-2,78c0a8c7-dfd9-40b0-85a5...
1815,9069803,7949684-8,541f6aa1-ad9c-4bd3-84db...
1816,7584421,7398466-3,c733d0ee-c009-49fa-a21c...
1817,7752224,5964885-1,6f3b1f3d-3127-47ff-87df...
1818,8326697,5675788-2,4646f906-4cc9-4fcf-b2ae...
1819,5854893,5617539-4,6e1515fd-7a84-4c10-bdbd...
1820,9342576,4858667-2,00e8a71d-de3c-4582-8403...
1821,9224009,4792972-1,541f6aa1-ad9c-4bd3-84db...
1822,6826570,5574882-2,6e2ebd0b-cf34-42cb-a24c...
1823,6591273,6591273-1,34b3d190-be71-4fac-8cad...
1824,8726297,7672953-1,4e7797c1-b5d1-46c9-81a0...
1825,8751507,5058888-3,77bae20e-3d4e-4023-8d7e...
1826,9999834,8002618-3,541f6aa1-ad9c-4bd3-84db...
1827,8122020,D573601-4,290559dc-02ce-422e-a0f4...
1828,8386572,7395509-2,88af36b1-b99d-4fc0-9431...
1829,8954989,7596620-1,11e4177e-4824-4f04-a57e...
1830,6731630,5870412-3,065ba967-4ff9-41b9-b7bd...
1831,7296017,7296017-1,4e7797c1-b5d1-46c9-81a0...
1832,6714979,6714979-4,6706eaba-41f1-457d-90d6...
1833,7389501,7389501-1,290559dc-02ce-422e-a0f4...
1834,6295057,5907604-1,a80b27d1-29c7-4841-8f34...
1835,9858275,8533146-3,44a43e0d-f423-4c58-8ab4...
1836,8122020,D573601-3,dfab42d2-698c-406a-9eed...
1837,7050432,5944793-3,aa9dc5bc-1a6a-4419-afae...
1838,7549118,7202875-1,83cb4e57-2d6d-4bb8-8002...
1839,7172118,7172118-1,3729902a-a515-4238-b4d5...
1840,8793595,6112250-1,b04c1398-770a-4b72-8206...
1841,8751442,5664099-1,290559dc-02ce-422e-a0f4...
1842,9081823,6181218-3,3468128c-f6c6-4111-acb7...
1843,9678996,6526455-1,459c47e7-df3f-4d96-91ce...
1844,8903851,7774366-2,1b0b557c-344e-4ae9-9740...
1845,10007944,8504582-1,ab652a00-c10d-4f0e-a48...
1846,6687878,6687878-4,04358b6e-0959-4215-8ab2...
1847,8849914,8849914-1,7e2fca10-16ac-43d6-b56c...
1848,7752235,7213035-1,290559dc-02ce-422e-a0f4...
1849,8296671,5485465-1,6f3b1f3d-3127-47ff-87df...
1850,8620919,8601003-2,541f6aa1-ad9c-4bd3-84db...
1851,7296017,5974416-4,4e7797c1-b5d1-46c9-81a0...
1852,8503016,6970828-2,e89b54e4-0779-4d14-b9a0...
1853,6686933,6686933-2,44a43e0d-f423-4c58-8ab4...
1854,9324082,8751387-2,a80b27d1-29c7-4841-8f34...
1855,8095873,5742287-2,df51e03f-f757-495c-9651...
1856,6795429,6006271-1,1070a0cc-bcff-47cb-ba62...
1857,8230024,6714519-3,6f3b1f3d-3127-47ff-87df...
1858,8060820,7562079-2,99ef3014-5868-4a54-81fb...
1859,8260787,7949659-6,290559dc-02ce-422e-a0f4...
1860,9881007,8990068-2,44a43e0d-f423-4c58-8ab4...
1861,8352418,7505168-1,3f2a97d3-60ff-4cd8-a620...
1862,9425971,6754873-2,44a43e0d-f423-4c58-8ab4...
1863,9471851,7760498-5,b5dcbee1-00d8-4e5f-b026...
1864,8966569,8966569-6,44937f00-037d-43ab-bdc2...
1865,8510378,7707547-2,8960a945-0f43-420d-9001...
1866,8239234,7383291-2,f16e1f33-6bd9-4d61-b56d...
1867,8073777,6615258-7,d59fea75-7be6-4b01-95ec...
1868,6925477,6925477-1,4de49b8c-0d15-46f0-b451...
1869,9342272,9329838-2,b50ff1d1-ae4e-402e-aa7f...
1870,8555192,7415679-2,e0f2913c-7029-4d00-be71...
1871,8443040,7680885-4,86d228d6-0f0d-4bc0-9fdb...
1872,9009117,7949684-2,541f6aa1-ad9c-4bd3-84db...
1873,8726297,7353247-1,f4aa7b22-01d6-416a-943d...
1874,8418193,4858667-2,00e8a71d-de3c-4582-8403...
1875,9600473,8990068-1,541f6aa1-ad9c-4bd3-84db...
1876,8788376,8788376-1,3284ee72-3285-4753-8a7b...
1877,9298750,7047259-1,d5e10fef-65fc-480b-a83d...
1878,7707498,7036073-3,d819cf80-58a1-4e64-b179...
1879,8965989,5627975-2,7bbb5286-b6d0-49d7-96eb...
1880,8745167,5961590-1,85c0f856-c244-4688-86e1...
1881,8712757,6098181-1,c72c9602-20f9-4621-a583...
1882,7953641,7953641-2,c800342a-847b-44a5-8463...
1883,7310612,5586241-2,290559dc-02ce-422e-a0f4...
1884,9071615,5434637-1,12b17a94-8083-414d-864b...
1885,9977991,9158935-2,d819cf80-58a1-4e64-b179...
1886,7760905,6209130-2,b44d377b-5268-4f08-989f...
1887,8407600,7313760-6,4e7797c1-b5d1-46c9-81a0...
1888,9720897,8370464-2,c42f3660-843b-44f6-8d10...
1889,8255006,6671757-3,a80b27d1-29c7-4841-8f34...
1890,7536295,6330976-1,e89b54e4-0779-4d14-b9a0...
1891,7359902,7359902-5,6f3b1f3d-3127-47ff-87df...
1892,9747266,6446113-1,f4aa7b22-01d6-416a-943d...
1893,7765130,6317760-3,290559dc-02ce-422e-a0f4...
1894,7120866,7117435-4,290559dc-02ce-422e-a0f4...
1895,9652225,5062056-3,ba8f0d79-07c4-4946-ba8f...
1896,7877356,7383291-3,f16e1f33-6bd9-4d61-b56d...
1897,8589391,7558769-3,579144a7-c995-4329-b6a8...
1898,7523390,7117435-4,290559dc-02ce-422e-a0f4...
1899,7512878,6933477-4,6f3b1f3d-3127-47ff-87df...
1900,7949990,6708313-1,7eb0e252-2c47-48d5-a7f1...
1901,7890919,7421649-1,541f6aa1-ad9c-4bd3-84db...
1902,9449303,8230319-2,290559dc-02ce-422e-a0f4...
1903,7117435,7117435-1,d819cf80-58a1-4e64-b179...
1904,7447736,6115040-2,6706eaba-41f1-457d-90d6...
1905,7484202,6950793-1,41936406-24f7-4e0b-9715...
1906,6675197,6675197-1,e71f7c20-be62-44ad-9c5b...
1907,8997072,4821631-1,790a1f93-b417-4a90-a260...
1908,6243763,5893913-2,2432d162-8224-48fe-bf63...
1909,8812702,6131116-10,a80b27d1-29c7-4841-8f3...
1910,6587836,6587836-3,6706eaba-41f1-457d-90d6...
1911,9350599,8510286-2,b1ba65ce-7fee-4a5f-87bb...
1912,7953696,7036073-3,d819cf80-58a1-4e64-b179...
1913,8683521,7827123-1,44a43e0d-f423-4c58-8ab4...
1914,8326697,7370006-3,c800342a-847b-44a5-8463...
1915,6691153,6453337-3,541f6aa1-ad9c-4bd3-84db...
1916,9511287,4592546-2,62cde0e7-2c4c-4371-9676...
1917,9092211,9092211-2,12b17a94-8083-414d-864b...
1918,8813193,5652853-3,c733d0ee-c009-49fa-a21c...
1919,5446842,5446842-4,790a1f93-b417-4a90-a260...
1920,6763376,6115040-4,a5740980-506e-4b4c-b649...
1921,8924264,6236978-1,4f5e4429-aac1-4314-9beb...
1922,7171448,6993723-2,6d72d74d-7137-4748-bfa8...
1923,9424491,8229471-1,541f6aa1-ad9c-4bd3-84db...
1924,7174083,7174083-4,541f6aa1-ad9c-4bd3-84db...
